order_id,order_date,customer_id,customer_name,country,industry,customer_tier,product,category,quantity,unit_price,discount,revenue,sales_rep
11132,2025-12-19,C051,Customer 051,Belgium,Financial Services,Enterprise,Workflow Automation,Automation,1,449,0.05,426.55,Noah Andersen
11133,2025-11-28,C050,Customer 050,Sweden,Retail,Mid-Market,Analytics Basic,Analytics,3,249,0.0,747.0,Sofia Hansen
11134,2025-06-08,C006,Customer 006,Denmark,Technology,SMB,CRM Suite,CRM,1,399,0.05,379.05,Freja Larsen
11135,2025-01-24,C059,Customer 059,Denmark,Professional Services,Mid-Market,Business Intelligence,Analytics,2,699,0.0,1398.0,Clara Madsen
11136,2026-02-08,C015,Customer 015,Sweden,Healthcare,SMB,Analytics Basic,Analytics,2,249,0.1,448.2,Oliver Pedersen
11137,2026-05-31,C030,Customer 030,Denmark,Financial Services,SMB,Analytics Basic,Analytics,4,249,0.1,896.4,Emma Jensen
11138,2025-12-30,C042,Customer 042,Germany,Technology,SMB,Data Platform,Data,1,799,0.0,799.0,Noah Andersen
11139,2026-01-17,C037,Customer 037,Norway,Retail,SMB,Marketing Automation,Marketing,3,599,0.05,1707.15,Oliver Pedersen
11140,2026-06-16,C042,Customer 042,Germany,Technology,SMB,CRM Suite,CRM,3,399,0.1,1077.3,Lucas Thomsen
11141,2025-06-01,C035,Customer 035,Belgium,Retail,SMB,Marketing Automation,Marketing,4,599,0.15,2036.6,Emma Jensen
11142,2026-02-24,C087,Customer 087,Netherlands,Healthcare,Mid-Market,Analytics Basic,Analytics,5,249,0.05,1182.75,Sofia Hansen
11143,2025-09-07,C006,Customer 006,Denmark,Technology,SMB,Analytics Pro,Analytics,1,499,0.2,399.2,Liam Nielsen
11144,2025-04-27,C068,Customer 068,United Kingdom,Technology,SMB,Analytics Basic,Analytics,1,249,0.05,236.55,Oliver Pedersen
11145,2026-05-27,C018,Customer 018,Germany,Technology,SMB,Marketing Automation,Marketing,5,599,0.05,2845.25,Noah Andersen
11146,2025-12-01,C073,Customer 073,Denmark,Manufacturing,Enterprise,CRM Suite,CRM,2,399,0.1,718.2,Emma Jensen
11147,2026-02-22,C029,Customer 029,Germany,Professional Services,Mid-Market,Business Intelligence,Analytics,3,699,0.05,1992.15,Lucas Thomsen
11148,2025-10-22,C077,Customer 077,United Kingdom,Technology,SMB,Data Platform,Data,3,799,0.05,2277.15,Emma Jensen
11149,2026-01-06,C059,Customer 059,Denmark,Professional Services,Mid-Market,Data Platform,Data,3,799,0.05,2277.15,Oliver Pedersen
11150,2025-07-05,C047,Customer 047,Norway,Retail,SMB,Data Platform,Data,5,799,0.1,3595.5,Emma Jensen
11151,2025-09-03,C017,Customer 017,Norway,Manufacturing,SMB,Business Intelligence,Analytics,10,699,0.1,6291.0,Liam Nielsen
11152,2025-09-25,C096,Customer 096,Germany,Professional Services,Mid-Market,Data Platform,Data,4,799,0.05,3036.2,Emma Jensen
11153,2025-08-25,C022,Customer 022,Denmark,Professional Services,SMB,CRM Suite,CRM,2,399,0.0,798.0,Clara Madsen
11154,2026-06-14,C068,Customer 068,United Kingdom,Technology,SMB,Business Intelligence,Analytics,5,699,0.05,3320.25,Freja Larsen
11155,2025-01-21,C069,Customer 069,Denmark,Retail,Mid-Market,Data Platform,Data,1,799,0.05,759.05,Clara Madsen
11156,2026-06-04,C037,Customer 037,Norway,Retail,SMB,Business Intelligence,Analytics,1,699,0.0,699.0,Freja Larsen
11157,2025-04-10,C049,Customer 049,Germany,Technology,Enterprise,Marketing Automation,Marketing,5,599,0.1,2695.5,Emma Jensen
11158,2026-04-23,C013,Customer 013,United Kingdom,Financial Services,SMB,Workflow Automation,Automation,2,449,0.05,853.1,Lucas Thomsen
11159,2025-10-25,C034,Customer 034,Belgium,Professional Services,SMB,Workflow Automation,Automation,1,449,0.0,449.0,Lucas Thomsen
11160,2026-06-10,C086,Customer 086,Norway,Professional Services,Mid-Market,CRM Suite,CRM,1,399,0.0,399.0,Oliver Pedersen
11161,2025-11-30,C053,Customer 053,Belgium,Healthcare,SMB,Customer Support,Customer Experience,5,299,0.0,1495.0,Lucas Thomsen
11162,2025-01-02,C087,Customer 087,Netherlands,Healthcare,Mid-Market,Analytics Pro,Analytics,3,499,0.15,1272.45,Freja Larsen
11163,2026-01-10,C051,Customer 051,Belgium,Financial Services,Enterprise,Data Platform,Data,3,799,0.0,2397.0,Noah Andersen
11164,2025-10-20,C003,Customer 003,Netherlands,Technology,SMB,Analytics Pro,Analytics,1,499,0.0,499.0,Freja Larsen
11165,2025-11-14,C042,Customer 042,Germany,Technology,SMB,Business Intelligence,Analytics,4,699,0.05,2656.2,Clara Madsen
11166,2026-05-17,C098,Customer 098,Finland,Retail,Mid-Market,Analytics Pro,Analytics,4,499,0.0,1996.0,Emma Jensen
11167,2026-01-16,C032,Customer 032,Denmark,Healthcare,SMB,CRM Suite,CRM,2,399,0.0,798.0,Oliver Pedersen
11168,2025-01-14,C051,Customer 051,Belgium,Financial Services,Enterprise,CRM Suite,CRM,2,399,0.0,798.0,Sofia Hansen
11169,2026-05-19,C085,Customer 085,Norway,Manufacturing,Mid-Market,Analytics Basic,Analytics,1,249,0.05,236.55,Oliver Pedersen
11170,2025-08-19,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Workflow Automation,Automation,10,449,0.05,4265.5,Oliver Pedersen
11171,2025-03-25,C021,Customer 021,Germany,Technology,SMB,Data Platform,Data,3,799,0.05,2277.15,Oliver Pedersen
11172,2025-05-10,C044,Customer 044,United Kingdom,Financial Services,Mid-Market,Analytics Basic,Analytics,5,249,0.05,1182.75,Noah Andersen
11173,2025-05-25,C011,Customer 011,Denmark,Technology,Mid-Market,Analytics Pro,Analytics,2,499,0.2,798.4,Liam Nielsen
11174,2025-01-28,C068,Customer 068,United Kingdom,Technology,SMB,Customer Support,Customer Experience,4,299,0.05,1136.2,Clara Madsen
11175,2025-03-07,C001,Customer 001,Norway,Retail,SMB,Analytics Basic,Analytics,4,249,0.0,996.0,Emma Jensen
11176,2025-06-12,C092,Customer 092,Netherlands,Technology,SMB,Analytics Basic,Analytics,3,249,0.0,747.0,Liam Nielsen
11177,2025-08-17,C063,Customer 063,United Kingdom,Healthcare,SMB,CRM Suite,CRM,10,399,0.05,3790.5,Sofia Hansen
11178,2025-09-18,C024,Customer 024,Norway,Healthcare,SMB,Customer Support,Customer Experience,2,299,0.1,538.2,Liam Nielsen
11179,2026-03-25,C099,Customer 099,Denmark,Retail,Mid-Market,Business Intelligence,Analytics,1,699,0.0,699.0,Emma Jensen
11180,2026-02-28,C013,Customer 013,United Kingdom,Financial Services,SMB,Analytics Pro,Analytics,3,499,0.1,1347.3,Clara Madsen
11181,2026-04-05,C098,Customer 098,Finland,Retail,Mid-Market,Analytics Basic,Analytics,4,249,0.0,996.0,Clara Madsen
11182,2025-10-28,C011,Customer 011,Denmark,Technology,Mid-Market,Customer Support,Customer Experience,3,299,0.05,852.15,Emma Jensen
11183,2025-10-30,C100,Customer 100,Denmark,Healthcare,SMB,Workflow Automation,Automation,1,449,0.1,404.1,Sofia Hansen
11184,2025-10-14,C051,Customer 051,Belgium,Financial Services,Enterprise,Data Platform,Data,3,799,0.0,2397.0,Emma Jensen
11185,2026-01-30,C017,Customer 017,Norway,Manufacturing,SMB,Customer Support,Customer Experience,2,299,0.05,568.1,Sofia Hansen
11186,2025-01-10,C099,Customer 099,Denmark,Retail,Mid-Market,Workflow Automation,Automation,2,449,0.0,898.0,Sofia Hansen
11187,2025-09-27,C082,Customer 082,Germany,Manufacturing,SMB,Analytics Pro,Analytics,3,499,0.1,1347.3,Emma Jensen
11188,2025-12-27,C086,Customer 086,Norway,Professional Services,Mid-Market,Customer Support,Customer Experience,4,299,0.0,1196.0,Freja Larsen
11189,2025-09-14,C024,Customer 024,Norway,Healthcare,SMB,Workflow Automation,Automation,1,449,0.15,381.65,Clara Madsen
11190,2025-05-13,C019,Customer 019,Finland,Professional Services,Mid-Market,Customer Support,Customer Experience,2,299,0.0,598.0,Sofia Hansen
11191,2025-10-03,C037,Customer 037,Norway,Retail,SMB,Customer Support,Customer Experience,2,299,0.15,508.3,Emma Jensen
11192,2026-05-28,C085,Customer 085,Norway,Manufacturing,Mid-Market,Data Platform,Data,1,799,0.05,759.05,Lucas Thomsen
11193,2025-11-09,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Workflow Automation,Automation,4,449,0.1,1616.4,Freja Larsen
11194,2025-10-11,C028,Customer 028,Germany,Professional Services,Mid-Market,Workflow Automation,Automation,5,449,0.0,2245.0,Clara Madsen
11195,2025-05-01,C005,Customer 005,Denmark,Professional Services,Mid-Market,Analytics Basic,Analytics,2,249,0.15,423.3,Sofia Hansen
11196,2025-04-17,C017,Customer 017,Norway,Manufacturing,SMB,Analytics Pro,Analytics,4,499,0.0,1996.0,Clara Madsen
11197,2025-07-23,C036,Customer 036,United Kingdom,Retail,SMB,Data Platform,Data,5,799,0.0,3995.0,Freja Larsen
11198,2025-06-14,C019,Customer 019,Finland,Professional Services,Mid-Market,Customer Support,Customer Experience,4,299,0.05,1136.2,Clara Madsen
11199,2025-11-01,C064,Customer 064,Norway,Professional Services,Mid-Market,Customer Support,Customer Experience,1,299,0.0,299.0,Noah Andersen
11200,2026-05-12,C091,Customer 091,Denmark,Professional Services,SMB,Analytics Basic,Analytics,10,249,0.0,2490.0,Oliver Pedersen
11201,2025-06-05,C098,Customer 098,Finland,Retail,Mid-Market,Analytics Pro,Analytics,2,499,0.15,848.3,Noah Andersen
11202,2026-01-02,C011,Customer 011,Denmark,Technology,Mid-Market,CRM Suite,CRM,2,399,0.2,638.4,Freja Larsen
11203,2025-09-08,C054,Customer 054,United Kingdom,Financial Services,SMB,Data Platform,Data,1,799,0.05,759.05,Sofia Hansen
11204,2025-11-30,C045,Customer 045,Sweden,Professional Services,Mid-Market,Analytics Basic,Analytics,2,249,0.15,423.3,Emma Jensen
11205,2026-05-26,C047,Customer 047,Norway,Retail,SMB,Analytics Pro,Analytics,1,499,0.05,474.05,Liam Nielsen
11206,2025-10-20,C012,Customer 012,Belgium,Financial Services,SMB,Data Platform,Data,1,799,0.0,799.0,Emma Jensen
11207,2025-01-20,C021,Customer 021,Germany,Technology,SMB,Customer Support,Customer Experience,2,299,0.1,538.2,Clara Madsen
11208,2025-10-09,C011,Customer 011,Denmark,Technology,Mid-Market,Analytics Pro,Analytics,4,499,0.1,1796.4,Liam Nielsen
11209,2025-01-01,C092,Customer 092,Netherlands,Technology,SMB,Analytics Pro,Analytics,5,499,0.2,1996.0,Liam Nielsen
11210,2025-04-29,C005,Customer 005,Denmark,Professional Services,Mid-Market,Business Intelligence,Analytics,2,699,0.0,1398.0,Clara Madsen
11211,2025-02-04,C081,Customer 081,United Kingdom,Professional Services,SMB,Analytics Pro,Analytics,5,499,0.1,2245.5,Clara Madsen
11212,2025-07-17,C056,Customer 056,Belgium,Retail,SMB,CRM Suite,CRM,5,399,0.0,1995.0,Sofia Hansen
11213,2026-04-30,C020,Customer 020,Sweden,Retail,Enterprise,Analytics Pro,Analytics,4,499,0.0,1996.0,Freja Larsen
11214,2025-02-28,C041,Customer 041,Denmark,Healthcare,SMB,CRM Suite,CRM,1,399,0.0,399.0,Lucas Thomsen
11215,2025-06-10,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Customer Support,Customer Experience,3,299,0.2,717.6,Emma Jensen
11216,2025-07-25,C012,Customer 012,Belgium,Financial Services,SMB,CRM Suite,CRM,5,399,0.1,1795.5,Freja Larsen
11217,2025-01-12,C070,Customer 070,Belgium,Retail,Mid-Market,Data Platform,Data,3,799,0.1,2157.3,Noah Andersen
11218,2026-05-05,C017,Customer 017,Norway,Manufacturing,SMB,Customer Support,Customer Experience,2,299,0.05,568.1,Sofia Hansen
11219,2025-10-03,C019,Customer 019,Finland,Professional Services,Mid-Market,Customer Support,Customer Experience,3,299,0.0,897.0,Sofia Hansen
11220,2025-08-30,C026,Customer 026,United Kingdom,Healthcare,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Lucas Thomsen
11221,2025-08-04,C048,Customer 048,Germany,Professional Services,Enterprise,Workflow Automation,Automation,3,449,0.0,1347.0,Noah Andersen
11222,2025-09-08,C052,Customer 052,United Kingdom,Manufacturing,Mid-Market,Analytics Basic,Analytics,1,249,0.05,236.55,Emma Jensen
11223,2025-05-06,C096,Customer 096,Germany,Professional Services,Mid-Market,Marketing Automation,Marketing,2,599,0.1,1078.2,Oliver Pedersen
11224,2025-08-05,C070,Customer 070,Belgium,Retail,Mid-Market,Workflow Automation,Automation,4,449,0.05,1706.2,Noah Andersen
11225,2025-11-02,C055,Customer 055,Germany,Professional Services,Mid-Market,Analytics Pro,Analytics,5,499,0.0,2495.0,Emma Jensen
11226,2025-07-04,C100,Customer 100,Denmark,Healthcare,SMB,Business Intelligence,Analytics,1,699,0.0,699.0,Liam Nielsen
11227,2025-02-08,C075,Customer 075,Netherlands,Healthcare,Mid-Market,Marketing Automation,Marketing,10,599,0.0,5990.0,Clara Madsen
11228,2025-08-11,C033,Customer 033,Denmark,Retail,Mid-Market,Analytics Pro,Analytics,2,499,0.05,948.1,Sofia Hansen
11229,2025-07-03,C062,Customer 062,Sweden,Healthcare,Mid-Market,Workflow Automation,Automation,3,449,0.15,1144.95,Emma Jensen
11230,2026-05-10,C088,Customer 088,Germany,Financial Services,Mid-Market,Workflow Automation,Automation,4,449,0.1,1616.4,Freja Larsen
11231,2026-03-03,C023,Customer 023,Sweden,Healthcare,Mid-Market,Analytics Pro,Analytics,4,499,0.1,1796.4,Lucas Thomsen
11232,2025-06-27,C015,Customer 015,Sweden,Healthcare,SMB,Customer Support,Customer Experience,5,299,0.05,1420.25,Clara Madsen
11233,2026-03-04,C027,Customer 027,Sweden,Healthcare,SMB,Analytics Pro,Analytics,2,499,0.05,948.1,Freja Larsen
11234,2025-10-21,C075,Customer 075,Netherlands,Healthcare,Mid-Market,Business Intelligence,Analytics,5,699,0.0,3495.0,Clara Madsen
11235,2025-05-31,C064,Customer 064,Norway,Professional Services,Mid-Market,Workflow Automation,Automation,1,449,0.15,381.65,Sofia Hansen
11236,2026-01-19,C081,Customer 081,United Kingdom,Professional Services,SMB,Analytics Pro,Analytics,4,499,0.1,1796.4,Noah Andersen
11237,2025-11-04,C051,Customer 051,Belgium,Financial Services,Enterprise,CRM Suite,CRM,4,399,0.0,1596.0,Oliver Pedersen
11238,2025-12-02,C053,Customer 053,Belgium,Healthcare,SMB,Marketing Automation,Marketing,3,599,0.05,1707.15,Noah Andersen
11239,2026-01-10,C078,Customer 078,Denmark,Retail,SMB,CRM Suite,CRM,2,399,0.05,758.1,Emma Jensen
11240,2025-01-08,C091,Customer 091,Denmark,Professional Services,SMB,Business Intelligence,Analytics,5,699,0.1,3145.5,Lucas Thomsen
11241,2025-12-07,C082,Customer 082,Germany,Manufacturing,SMB,Analytics Pro,Analytics,1,499,0.15,424.15,Noah Andersen
11242,2025-05-09,C092,Customer 092,Netherlands,Technology,SMB,Data Platform,Data,1,799,0.05,759.05,Sofia Hansen
11243,2025-12-18,C051,Customer 051,Belgium,Financial Services,Enterprise,Business Intelligence,Analytics,4,699,0.05,2656.2,Lucas Thomsen
11244,2025-12-24,C047,Customer 047,Norway,Retail,SMB,Customer Support,Customer Experience,2,299,0.0,598.0,Emma Jensen
11245,2026-06-01,C004,Customer 004,Germany,Healthcare,Mid-Market,CRM Suite,CRM,4,399,0.0,1596.0,Liam Nielsen
11246,2026-05-10,C007,Customer 007,Denmark,Technology,SMB,CRM Suite,CRM,2,399,0.0,798.0,Noah Andersen
11247,2025-03-27,C035,Customer 035,Belgium,Retail,SMB,Analytics Basic,Analytics,1,249,0.0,249.0,Noah Andersen
11248,2025-06-24,C048,Customer 048,Germany,Professional Services,Enterprise,Analytics Pro,Analytics,4,499,0.1,1796.4,Oliver Pedersen
11249,2025-07-12,C073,Customer 073,Denmark,Manufacturing,Enterprise,Customer Support,Customer Experience,3,299,0.1,807.3,Emma Jensen
11250,2025-11-07,C072,Customer 072,Sweden,Retail,SMB,Data Platform,Data,1,799,0.0,799.0,Freja Larsen
11251,2025-04-29,C045,Customer 045,Sweden,Professional Services,Mid-Market,CRM Suite,CRM,4,399,0.1,1436.4,Noah Andersen
11252,2025-08-06,C081,Customer 081,United Kingdom,Professional Services,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Sofia Hansen
11253,2026-03-03,C081,Customer 081,United Kingdom,Professional Services,SMB,Customer Support,Customer Experience,3,299,0.0,897.0,Noah Andersen
11254,2026-02-18,C097,Customer 097,Germany,Financial Services,Mid-Market,Business Intelligence,Analytics,2,699,0.0,1398.0,Oliver Pedersen
11255,2025-04-24,C096,Customer 096,Germany,Professional Services,Mid-Market,Business Intelligence,Analytics,4,699,0.05,2656.2,Liam Nielsen
11256,2025-05-25,C072,Customer 072,Sweden,Retail,SMB,Analytics Pro,Analytics,4,499,0.0,1996.0,Oliver Pedersen
11257,2026-06-22,C019,Customer 019,Finland,Professional Services,Mid-Market,Workflow Automation,Automation,4,449,0.05,1706.2,Noah Andersen
11258,2025-10-30,C063,Customer 063,United Kingdom,Healthcare,SMB,Analytics Basic,Analytics,1,249,0.05,236.55,Lucas Thomsen
11259,2025-12-11,C038,Customer 038,Denmark,Financial Services,SMB,CRM Suite,CRM,4,399,0.2,1276.8,Freja Larsen
11260,2025-01-01,C067,Customer 067,Denmark,Retail,SMB,Workflow Automation,Automation,3,449,0.0,1347.0,Clara Madsen
11261,2025-05-27,C059,Customer 059,Denmark,Professional Services,Mid-Market,Workflow Automation,Automation,3,449,0.0,1347.0,Noah Andersen
11262,2025-10-14,C069,Customer 069,Denmark,Retail,Mid-Market,Analytics Basic,Analytics,2,249,0.0,498.0,Emma Jensen
11263,2025-02-22,C013,Customer 013,United Kingdom,Financial Services,SMB,Workflow Automation,Automation,5,449,0.1,2020.5,Noah Andersen
11264,2025-10-31,C047,Customer 047,Norway,Retail,SMB,Workflow Automation,Automation,4,449,0.0,1796.0,Freja Larsen
11265,2025-03-10,C061,Customer 061,Norway,Manufacturing,SMB,Business Intelligence,Analytics,1,699,0.1,629.1,Emma Jensen
11266,2025-12-27,C031,Customer 031,Germany,Manufacturing,SMB,Business Intelligence,Analytics,2,699,0.05,1328.1,Sofia Hansen
11267,2025-08-08,C080,Customer 080,Denmark,Financial Services,Mid-Market,Marketing Automation,Marketing,5,599,0.05,2845.25,Lucas Thomsen
11268,2025-06-10,C096,Customer 096,Germany,Professional Services,Mid-Market,Data Platform,Data,1,799,0.05,759.05,Emma Jensen
11269,2025-03-30,C022,Customer 022,Denmark,Professional Services,SMB,Analytics Pro,Analytics,10,499,0.0,4990.0,Oliver Pedersen
11270,2025-06-08,C093,Customer 093,United Kingdom,Healthcare,Enterprise,Workflow Automation,Automation,3,449,0.0,1347.0,Liam Nielsen
11271,2026-05-04,C086,Customer 086,Norway,Professional Services,Mid-Market,Marketing Automation,Marketing,3,599,0.0,1797.0,Oliver Pedersen
11272,2025-11-20,C043,Customer 043,Denmark,Retail,Mid-Market,Data Platform,Data,2,799,0.05,1518.1,Clara Madsen
11273,2026-01-16,C067,Customer 067,Denmark,Retail,SMB,Marketing Automation,Marketing,1,599,0.0,599.0,Emma Jensen
11274,2025-04-12,C054,Customer 054,United Kingdom,Financial Services,SMB,Marketing Automation,Marketing,5,599,0.0,2995.0,Sofia Hansen
11275,2026-05-09,C010,Customer 010,Netherlands,Healthcare,SMB,Analytics Pro,Analytics,2,499,0.2,798.4,Noah Andersen
11276,2025-01-19,C042,Customer 042,Germany,Technology,SMB,Analytics Pro,Analytics,4,499,0.0,1996.0,Lucas Thomsen
11277,2026-03-30,C064,Customer 064,Norway,Professional Services,Mid-Market,Customer Support,Customer Experience,2,299,0.1,538.2,Emma Jensen
11278,2026-04-27,C021,Customer 021,Germany,Technology,SMB,Analytics Basic,Analytics,1,249,0.1,224.1,Oliver Pedersen
11279,2026-02-01,C080,Customer 080,Denmark,Financial Services,Mid-Market,Analytics Basic,Analytics,1,249,0.0,249.0,Emma Jensen
11280,2025-10-06,C076,Customer 076,Netherlands,Professional Services,Mid-Market,Customer Support,Customer Experience,3,299,0.0,897.0,Emma Jensen
11281,2025-12-31,C066,Customer 066,Germany,Financial Services,SMB,Customer Support,Customer Experience,10,299,0.0,2990.0,Emma Jensen
11282,2025-11-27,C041,Customer 041,Denmark,Healthcare,SMB,Business Intelligence,Analytics,2,699,0.1,1258.2,Sofia Hansen
11283,2025-12-10,C024,Customer 024,Norway,Healthcare,SMB,Data Platform,Data,2,799,0.1,1438.2,Lucas Thomsen
11284,2026-03-31,C035,Customer 035,Belgium,Retail,SMB,Marketing Automation,Marketing,2,599,0.1,1078.2,Freja Larsen
11285,2025-03-06,C056,Customer 056,Belgium,Retail,SMB,Workflow Automation,Automation,3,449,0.15,1144.95,Freja Larsen
11286,2025-03-17,C030,Customer 030,Denmark,Financial Services,SMB,Customer Support,Customer Experience,2,299,0.1,538.2,Emma Jensen
11287,2025-05-23,C057,Customer 057,Denmark,Healthcare,SMB,CRM Suite,CRM,5,399,0.0,1995.0,Sofia Hansen
11288,2026-04-18,C094,Customer 094,Germany,Manufacturing,Mid-Market,Analytics Basic,Analytics,3,249,0.0,747.0,Sofia Hansen
11289,2026-02-21,C047,Customer 047,Norway,Retail,SMB,Customer Support,Customer Experience,3,299,0.1,807.3,Clara Madsen
11290,2025-11-01,C035,Customer 035,Belgium,Retail,SMB,CRM Suite,CRM,1,399,0.0,399.0,Emma Jensen
11291,2026-05-12,C019,Customer 019,Finland,Professional Services,Mid-Market,CRM Suite,CRM,10,399,0.0,3990.0,Oliver Pedersen
11292,2025-10-18,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,CRM Suite,CRM,1,399,0.1,359.1,Oliver Pedersen
11293,2025-04-12,C026,Customer 026,United Kingdom,Healthcare,SMB,Business Intelligence,Analytics,1,699,0.05,664.05,Liam Nielsen
11294,2025-09-24,C071,Customer 071,United Kingdom,Financial Services,SMB,Business Intelligence,Analytics,3,699,0.15,1782.45,Lucas Thomsen
11295,2025-01-03,C030,Customer 030,Denmark,Financial Services,SMB,Workflow Automation,Automation,3,449,0.1,1212.3,Emma Jensen
11296,2025-03-26,C007,Customer 007,Denmark,Technology,SMB,Workflow Automation,Automation,2,449,0.0,898.0,Liam Nielsen
11297,2025-11-24,C067,Customer 067,Denmark,Retail,SMB,CRM Suite,CRM,2,399,0.15,678.3,Oliver Pedersen
11298,2026-03-26,C065,Customer 065,Sweden,Manufacturing,Mid-Market,Data Platform,Data,4,799,0.0,3196.0,Oliver Pedersen
11299,2026-03-30,C036,Customer 036,United Kingdom,Retail,SMB,Business Intelligence,Analytics,1,699,0.0,699.0,Emma Jensen
11300,2025-08-09,C025,Customer 025,Finland,Healthcare,SMB,Marketing Automation,Marketing,4,599,0.05,2276.2,Liam Nielsen
11301,2025-06-03,C037,Customer 037,Norway,Retail,SMB,CRM Suite,CRM,3,399,0.0,1197.0,Liam Nielsen
11302,2025-01-12,C001,Customer 001,Norway,Retail,SMB,Marketing Automation,Marketing,2,599,0.05,1138.1,Emma Jensen
11303,2025-05-13,C015,Customer 015,Sweden,Healthcare,SMB,Marketing Automation,Marketing,2,599,0.0,1198.0,Lucas Thomsen
11304,2025-10-31,C037,Customer 037,Norway,Retail,SMB,CRM Suite,CRM,2,399,0.05,758.1,Clara Madsen
11305,2025-10-20,C013,Customer 013,United Kingdom,Financial Services,SMB,Analytics Basic,Analytics,4,249,0.05,946.2,Liam Nielsen
11306,2025-10-27,C008,Customer 008,United Kingdom,Financial Services,Mid-Market,Data Platform,Data,3,799,0.1,2157.3,Clara Madsen
11307,2025-02-12,C005,Customer 005,Denmark,Professional Services,Mid-Market,CRM Suite,CRM,2,399,0.1,718.2,Noah Andersen
11308,2025-12-09,C060,Customer 060,Norway,Retail,SMB,Workflow Automation,Automation,3,449,0.0,1347.0,Lucas Thomsen
11309,2025-11-22,C073,Customer 073,Denmark,Manufacturing,Enterprise,CRM Suite,CRM,10,399,0.05,3790.5,Oliver Pedersen
11310,2026-05-13,C001,Customer 001,Norway,Retail,SMB,Business Intelligence,Analytics,2,699,0.05,1328.1,Freja Larsen
11311,2025-12-30,C036,Customer 036,United Kingdom,Retail,SMB,CRM Suite,CRM,5,399,0.0,1995.0,Lucas Thomsen
11312,2026-03-03,C035,Customer 035,Belgium,Retail,SMB,Analytics Basic,Analytics,2,249,0.1,448.2,Clara Madsen
11313,2025-01-21,C066,Customer 066,Germany,Financial Services,SMB,Business Intelligence,Analytics,1,699,0.1,629.1,Clara Madsen
11314,2026-02-11,C063,Customer 063,United Kingdom,Healthcare,SMB,Workflow Automation,Automation,1,449,0.0,449.0,Clara Madsen
11315,2025-12-02,C023,Customer 023,Sweden,Healthcare,Mid-Market,Analytics Pro,Analytics,2,499,0.05,948.1,Sofia Hansen
11316,2025-04-27,C009,Customer 009,Germany,Technology,Enterprise,Analytics Pro,Analytics,1,499,0.0,499.0,Lucas Thomsen
11317,2025-05-04,C034,Customer 034,Belgium,Professional Services,SMB,Marketing Automation,Marketing,1,599,0.1,539.1,Liam Nielsen
11318,2026-02-03,C046,Customer 046,Netherlands,Financial Services,Mid-Market,Data Platform,Data,5,799,0.0,3995.0,Liam Nielsen
11319,2025-02-20,C078,Customer 078,Denmark,Retail,SMB,Marketing Automation,Marketing,4,599,0.2,1916.8,Sofia Hansen
11320,2025-11-20,C004,Customer 004,Germany,Healthcare,Mid-Market,Analytics Basic,Analytics,4,249,0.1,896.4,Liam Nielsen
11321,2025-05-21,C030,Customer 030,Denmark,Financial Services,SMB,Customer Support,Customer Experience,1,299,0.05,284.05,Sofia Hansen
11322,2026-04-15,C095,Customer 095,United Kingdom,Professional Services,SMB,Workflow Automation,Automation,1,449,0.05,426.55,Clara Madsen
11323,2025-11-30,C075,Customer 075,Netherlands,Healthcare,Mid-Market,Data Platform,Data,1,799,0.15,679.15,Emma Jensen
11324,2026-01-08,C099,Customer 099,Denmark,Retail,Mid-Market,Workflow Automation,Automation,4,449,0.05,1706.2,Lucas Thomsen
11325,2026-05-09,C072,Customer 072,Sweden,Retail,SMB,Analytics Pro,Analytics,5,499,0.0,2495.0,Noah Andersen
11326,2026-06-23,C003,Customer 003,Netherlands,Technology,SMB,Marketing Automation,Marketing,2,599,0.05,1138.1,Clara Madsen
11327,2025-06-05,C014,Customer 014,Sweden,Professional Services,SMB,Workflow Automation,Automation,1,449,0.1,404.1,Noah Andersen
11328,2025-10-18,C060,Customer 060,Norway,Retail,SMB,Analytics Pro,Analytics,3,499,0.1,1347.3,Oliver Pedersen
11329,2025-05-24,C077,Customer 077,United Kingdom,Technology,SMB,Analytics Basic,Analytics,2,249,0.1,448.2,Clara Madsen
11330,2025-04-16,C045,Customer 045,Sweden,Professional Services,Mid-Market,Analytics Basic,Analytics,2,249,0.15,423.3,Freja Larsen
11331,2026-02-24,C096,Customer 096,Germany,Professional Services,Mid-Market,Customer Support,Customer Experience,3,299,0.15,762.45,Liam Nielsen
11332,2025-01-02,C034,Customer 034,Belgium,Professional Services,SMB,Workflow Automation,Automation,4,449,0.15,1526.6,Freja Larsen
11333,2025-03-31,C045,Customer 045,Sweden,Professional Services,Mid-Market,Customer Support,Customer Experience,1,299,0.0,299.0,Emma Jensen
11334,2025-12-11,C061,Customer 061,Norway,Manufacturing,SMB,Business Intelligence,Analytics,1,699,0.05,664.05,Noah Andersen
11335,2025-12-16,C083,Customer 083,Norway,Technology,SMB,Data Platform,Data,10,799,0.1,7191.0,Lucas Thomsen
11336,2026-04-04,C016,Customer 016,Sweden,Manufacturing,Mid-Market,Workflow Automation,Automation,1,449,0.1,404.1,Clara Madsen
